# verify_adder_gf64_vectors.txt — auto-generated by verify_adder_e24.py
# Format: gf64 E=24 M=39 W=64
# Each line: a_hex b_hex expected_hex
0000000000000000 0000000000000000 0000000000000000
bffffc1a35400000 bffffab4e2400000 bffffc30d1880000
3ffffec884380000 3ffffcbeacd80000 3ffffed46f058000
3fffff56b7900000 4000047192e00000 40000471c88de400
bffffa8ceaa80000 4000021b1e000000 4000021b1ce62ab0
bffffbe454a80000 c000012dd1d00000 c000012dee5a9500
bfffff32b9c00000 3fffff941b900000 3ffffeeafac00000
bffffb98e6380000 c00001f4a1280000 c00001f4aab66380
c00002394a900000 bffffe24caf00000 c0000239ef5af000
c00000d490580000 bffffd5323880000 c00000d6369f1000
bffffaf9af800000 bffffb9ce6280000 bffffbdb52080000
400001c842000000 3ffffd593ed80000 400001c8ae9f6c00
c00000d36c300000 bffffc1228100000 c00000d3b5440800
400000e9d7500000 400003bd13400000 400003c0ba9d4000
40000210e9480000 c00000d739080000 400001ec044e0000
400001579a780000 400003bc74980000 400003c3316bc000
c000039d44400000 4000027681280000 c000037ce8360000
400001cedb680000 3ffffd67e2180000 400001cf4f590c00
40000453d1000000 400000fe8a200000 40000455ce144000
3ffffd800c100000 bffffca58fc80000 3ffffd2d503c0000
40000363d5e00000 3fffff7279100000 40000364c8591000
bfffffcdf6f80000 3fffff6f4a400000 bfffff2ca3b00000
c00003e779780000 3ffffaa0a7780000 c00003e7794fd622
c000000d99c00000 4000030037400000 400002fc01b20000
bfffff3c38c00000 bffffaee84e80000 bfffff3cb0027400
400000e1ae380000 400000ef68980000 400001688b680000
c00002302fa00000 bffffce274d00000 c00002304bee9a00
3ffffca023f80000 3fffff2260000000 3fffff27611fc000
c00004a4dce80000 3ffffafc98700000 c00004a4dcd83679
bffffbea75800000 3ffffcf4be480000 3ffffcba20e80000
c00001ec93680000 c00002f336300000 c00003172d850000
bffffe6cbdd80000 3ffffd01e6e80000 bffffe4c441e0000
400002e92ca80000 3ffffeddf1b80000 400002ea0a99b800
c00003de5b280000 4000021cf8500000 c00003cabc1e0000
3ffffcc788100000 400002f706100000 400002f712888100
3ffffe13fd280000 c000024ffff80000 c000024f6bfad800
c000037807c80000 bffffaf43b980000 c000037808421dcc
4000014b6c100000 4000004a09900000 4000017dee740000
c0000442ac600000 3fffff0fb9100000 c00004428871bc00
c00003cab0500000 bffffb06fd000000 c00003cab0937e80
bffffb93ad380000 3ffffcc721180000 3ffffca235ca0000
4000044674a00000 3ffffec1c7d80000 400004468cd8fb00
c0000426b0d00000 3ffffd7257d80000 c0000426ad06a0a0
3ffffefc23980000 bffffe2e49800000 3ffffea4fed80000
bffffba776600000 bffffcfef6700000 bffffd146a040000
bffffe2ad3100000 400001b5fab00000 400001b4a509e000
4000049db1c80000 bffffe8d72280000 4000049da8f0dd80
400000cd26600000 c0000279ec900000 c000026047c40000
c00000c33b600000 4000022528880000 4000020cc11c0000
3fffff61cb000000 400001d0d0f80000 400001d7df500000
c000035a94780000 c00004ee89800000 c0000504ee078000
bffffe9928a80000 bffffec15e380000 bfffff2d43700000
3ffffe31e6a00000 c00003d660400000 c00003d64a032c00
400003022b780000 bffffa9165480000 400003022b2f4d5c
bffffc1a99a80000 400002f229400000 400002f2246b32c0
3fffff316da80000 3ffffe88b6f00000 3fffff75c9200000
3ffffb3781d00000 4000041f2da00000 4000041f2dcde074
400004603ec80000 3ffffcaf4cf80000 40000460402699f0
bffffef78a600000 bfffff1362000000 bfffff8793980000
40000141e0c80000 bfffffa976980000 4000012cb1f50000
3ffffb637aa80000 c00000d528d80000 c00000d50c68ab00
bffffef0c9800000 3ffffd11c4180000 bffffede90fd0000
4000042dae600000 400000fdf7700000 4000042faa4ee000
c0000337e8280000 c000011b33280000 c00003419b5a8000
bffffc12aad80000 bffffb1206880000 bffffc372c7a0000
3ffffaa61b500000 c000020038d80000 c0000200378bc960
3ffffed46fc80000 bffffce42e380000 3ffffec62ce48000
4000026766d00000 40000111f2080000 40000285f1a90000
c000009f07300000 c000025be2100000 c000026fc2f60000
c000009735f00000 3ffffb5d87e80000 c00000971a3f0300
400001b3ffb00000 bfffff2d36d80000 400001ae95f94000
bffffde3dde00000 bfffff1b55200000 bfffff37d0dc0000
3ffffbf01fb00000 400004b080b80000 400004b080f407ec
bffffdbd0d580000 3ffffafd3e580000 bffffdb9185ea000
c000034ec7700000 400004ffeb480000 400004e6125a0000
3ffffb0e59900000 bfffffd674b80000 bfffffd62d8b3800
3ffffc7557c00000 3ffffda621d00000 3ffffdc4ccc80000
bffffb7d28300000 3ffffc84e1500000 3ffffc4a78940000
3ffffe216ae80000 40000483ad700000 40000483b27b5740
3fffff74c8800000 3ffffc2bb2480000 3fffff7777492000
000000001d3ae131 000000009d99d4c5 00000000bad4b5f6
0000000033e04a38 0000000066ea0949 000000009aca5381
000000008bbf1b30 000000002c6710bd 00000000b8262bed
00000000102f4f5c 00000000461de017 00000000564d2f73
00000000c1eecd7a 000000002a3dd769 00000000ec2ca4e3
0000000094fd0594 0000000022249813 00000000b7219da7
0000000028628b4e 00000000e12f3b21 000000010991c66f
0000000014aa3ca3 0000000001d96e96 000000001683ab39
00000000ed174fdd 0000000048a2a172 0000000135b9f14f
00000000207c0594 00000000734eab10 0000000093cab0a4
00000000b11184e7 0000000098a547b2 0000000149b6cc99
00000000b79a566b 000000004d1b6d80 0000000104b5c3eb
000000006b358d15 000000008ec61be5 00000000f9fba8fa
0000000031208bde 00000000fa0f01a4 000000012b2f8d82
000000009e719a56 0000000081ee30e4 00000001205fcb3a
0000000035469cb1 000000000d95ee72 0000000042dc8b23
00000000e9570a2a 000000007f5d21f2 0000000168b42c1c
00000000ec344cf0 000000005d3bc1d3 0000000149700ec3
0000000035a7ac9b 00000000405a8e7e 0000000076023b19
0000000074017bb3 000000008990779c 00000000fd91f34f
000000000770d18f 0000000083d0bae7 000000008b418c76
00000000946b4482 000000006b47ed61 00000000ffb331e3
00000000e5fbc1c0 000000001c31aaf3 00000001022d6cb3
000000003a4fece7 0000000033304e33 000000006d803b1a
00000000e43081aa 0000000012d2d7e6 00000000f7035990
0000000095c89b2d 000000006f94da50 00000001055d757d
000000009c03d65c 000000002d9563ed 00000000c9993a49
000000005f9cb7e0 00000000450ab36d 00000000a4a76b4d
0000000055fcf991 0000000091941591 00000000e7910f22
0000000047d5ac92 00000000772d416d 00000000bf02edff
000000006b10b786 00000000c2a59d7b 000000012db65501
00000000e7d3f770 000000003acdc514 0000000122a1bc84
000000008592a38f 000000007677a166 00000000fc0a44f5
00000000df629d0c 000000003f71e1ae 000000011ed47eba
00000000f23d9820 00000000e5f3d466 00000001d8316c86
000000000b5246f3 00000000fdc419b2 00000001091660a5
0000000081145252 0000000064f22a7c 00000000e6067cce
00000000191679d3 000000007ecb002e 0000000097e17a01
00000000c0c9c3ed 0000000037cf45f6 00000000f89909e3
000000005bc07988 00000000ffbb4bcc 000000015b7bc554
000000000413ffc7 00000000ab45eaf0 00000000af59eab7
00000000956abfdf 00000000f9f6b641 000000018f617620
00000000b400a5e1 00000000df1e04cb 00000001931eaaac
00000000a076aed6 00000000a0970ff4 00000001410dbeca
00000000b0d508a9 0000000087ea651b 0000000138bf6dc4
000000004bed523c 00000000c0bd44c0 000000010caa96fc
00000000af4637b3 00000000eea77ea8 000000019dedb65b
000000000d333496 00000000620956a8 000000006f3c8b3e
000000000a76bd91 000000005dce8d9b 0000000068454b2c
00000000b47299b6 00000000c6090b78 000000017a7ba52e
0000000055bdf39e 000000008a257159 00000000dfe364f7
00000000a6276167 00000000b3ed8f33 000000015a14f09a
00000000c2c96b28 000000005209eaab 0000000114d355d3
00000000e5def08e 000000006c451540 00000001522405ce
000000000df1172a 000000005f70b951 000000006d61d07b
0000000073d12f3e 00000000d45e087f 00000001482f37bd
00000000e6426f0b 00000000e214d458 00000001c8574363
00000000e24c724b 000000001659ddcc 00000000f8a65017
000000002dc69c90 0000000013b2d1ab 0000000041796e3b
000000002a2e1e6a 0000000025e050f6 00000000500e6f60
0000000005cf079e 00000000ee854c72 00000000f4545410
000000007951d52b 000000006b8da340 00000000e4df786b
00000000057fdd20 000000003066478c 0000000035e624ac
00000000cd4f2875 0000000055fc0f2b 00000001234b37a0
000000009425fc3a 00000000c96d525e 000000015d934e98
000000008c68720e 00000000753ff3e2 0000000101a865f0
00000000913767ab 000000004e7674e9 00000000dfaddc94
00000000ca0d72ce 000000003a0e618f 00000001041bd45d
00000000d8739636 0000000025f98046 00000000fe6d167c
0000000048cd42c0 00000000f4ca6e70 000000013d97b130
00000000890a83b4 00000000cb618d75 00000001546c1129
000000002947fd26 000000001dee4b6d 0000000047364893
00000000fe67e8e9 00000000931414e8 00000001917bfdd1
0000000070de13fc 000000005ea2d56b 00000000cf80e967
00000000b506c24d 00000000aa61b32f 000000015f68757c
00000000fa5fafdb 0000000025dfac07 00000001203f5be2
00000000f9b81e65 00000000889cd33d 000000018254f1a2
0000000006617f95 00000000ee5a8856 00000000f4bc07eb
00000000c4bd9b59 00000000f2a24da4 00000001b75fe8fd
00000000ed850a6d 0000000027f31b78 00000001157825e5
0000000081e58eee 000000004ba99d78 00000000cd8f2c66
00000000e55ec749 00000000aab9278d 000000019017eed6
00000000ec1b55dd 000000000a42be3f 00000000f65e141c
000000001deb979d 000000000659010a 00000000244498a7
000000003869d3c9 000000005b7e24ca 0000000093e7f893
00000000538cc0ca 0000000086c45e42 00000000da511f0c
00000000c4605896 00000000321a6c3f 00000000f67ac4d5
00000000d975a562 00000000f526d3b0 00000001ce9c7912
0000000064f8f226 000000007d8f2350 00000000e2881576
00000000aab133ba 0000000065c65c7b 0000000110779035
000000006d79d8bf 0000000062d846d0 00000000d0521f8f
00000000031eef96 00000000584cb0f7 000000005b6ba08d
000000008f9fdc15 00000000e3472e25 0000000172e70a3a
000000007147f758 00000000e5d136e2 0000000157192e3a
000000006a089aa0 0000000099125090 00000001031aeb30
0000000024c58b47 000000004da08e48 000000007266198f
0000000055dddf38 0000000060329ee6 00000000b6107e1e
0000000001b1c626 0000000045f8e14d 0000000047aaa773
00000000ea350f17 0000000033028b32 000000011d379a49
00000000d5108bc0 000000007d9704fe 0000000152a790be
0000000095d03545 00000000bd673458 000000015337699d
00000000397a284f 00000000ca8d5d5a 00000001040785a9
00000000276e1d67 00000000a2f5a68b 00000000ca63c3f2
0000000049a5fd0d 000000002deb57f9 0000000077915506
00000000a510af65 0000000007480379 00000000ac58b2de
00000000c3c49506 00000000f87ae6de 00000001bc3f7be4
00000000af97fbd2 00000000d17ad9bd 000000018112d58f
0000000042710779 0000000094e74f26 00000000d758569f
0000000025693e13 00000000b17aff6d 00000000d6e43d80
000000005b7d9d2d 000000000d8a16f3 000000006907b420
000000005c75352c 00000000f4852088 0000000150fa55b4
000000000c78947b 00000000a0c69223 00000000ad3f269e
00000000c3c2aee6 00000000ccc4c0a9 0000000190876f8f
000000005cce495d 0000000024caabcb 000000008198f528
00000000480afe9f 00000000c75ff368 000000010f6af207
00000000697878c1 0000000029bc4734 000000009334bff5
0000000037c6bc5d 0000000080ddb386 00000000b8a46fe3
00000000d4e20134 00000000cd75e6de 00000001a257e812
000000006ad73453 00000000ea8104ad 0000000155583900
000000000472f9f6 00000000592448ee 000000005d9742e4
00000000b0e8b2fa 00000000f859396d 00000001a941ec67
000000004dffc9aa 000000001e5c5da8 000000006c5c2752
00000000b1b9fd9d 00000000b023dbc3 0000000161ddd960
000000004eb39f63 0000000035b823e4 00000000846bc347
00000000fb29ff36 000000001c99d366 0000000117c3d29c
000000006e663c0a 0000000032440f07 00000000a0aa4b11
0000000097da64cb 000000007815c7df 000000010ff02caa
00000000e8956041 000000000b147f1f 00000000f3a9df60
000000009a0f09e9 000000003334cd07 00000000cd43d6f0
00000000abac7bf8 00000000077d8688 00000000b32a0280
00000000946a95a6 000000005a29fe6b 00000000ee949411
000000009ceab67b 00000000117e894e 00000000ae693fc9
00000000c363f61f 000000008761f9da 000000014ac5eff9
00000000b73f6e64 00000000f6d9fe17 00000001ae196c7b
00000000b9b07ec4 00000000ec9a799e 00000001a64af862
000000007986f498 000000002f64672f 00000000a8eb5bc7
000000001b799e6b 00000000d5b1a96a 00000000f12b47d5
00000000fb368cf4 000000006c914882 0000000167c7d576
0000000083a5f421 00000000685707ac 00000000ebfcfbcd
000000005074ac13 0000000077455560 00000000c7ba0173
00000000850cddfd 00000000b8ddf15d 000000013deacf5a
00000000150e3388 000000007e63f654 00000000937229dc
00000000628103f0 00000000bc75ed53 000000011ef6f143
00000000d751af9c 000000006843a5c3 000000013f95555f
000000006d8ee559 00000000db558642 0000000148e46b9b
00000000cd6c78dd 000000005e10a3a0 000000012b7d1c7d
00000000ac95adb1 00000000ac0e7307 0000000158a420b8
0000000065787d0c 00000000ad3053ce 0000000112a8d0da
000000001e850f80 0000000065125d2e 0000000083976cae
00000000fa42156e 000000002b3171dc 000000012573874a
0000000032f75350 00000000677f7c73 000000009a76cfc3
000000007fc5ae23 0000000097f971d5 0000000117bf1ff8
00000000f1773294 000000005b29317a 000000014ca0640e
00000000f33c4c36 00000000fcce5213 00000001f00a9e49
0000000082ec0fc3 000000007462f144 00000000f74f0107
000000001f47d902 000000007d457a09 000000009c8d530b
00000000f14152c7 00000000079bf5e6 00000000f8dd48ad
00000000bce05a63 00000000d48f5ba3 00000001916fb606
000000002dd93719 0000000053b3618b 00000000818c98a4
000000009f8c2c51 00000000c29a988f 000000016226c4e0
00000000774d34f5 000000007f764fce 00000000f6c384c3
00000000813a3aa5 000000008add3976 000000010c17741b
00000000c3933447 00000000fd9f45f4 00000001c1327a3b
000000001e7f92ad 00000000733ac54f 0000000091ba57fc
00000000da55f825 00000000714b5c03 000000014ba15428
0000000009360f02 00000000c7859c05 00000000d0bbab07
000000002a055b69 000000006e411e23 000000009846798c
00000000639ac771 00000000c3963bf9 000000012731036a
0000000078460474 000000000e44c9dc 00000000868ace50
00000000436d977b 00000000ad2e4db8 00000000f09be533
0000000048d0e602 000000000fb97b5d 00000000588a615f
0000000097289c5e 000000005dcd0d40 00000000f4f5a99e
00000000957edc3c 00000000a00a06e6 000000013588e322
00000000616d41c8 000000006d9b1eb1 00000000cf086079
00000000fdf02450 00000000697437ea 0000000167645c3a
000000003e85c8c4 00000000b020321b 00000000eea5fadf
00000000de72d970 000000001d4dfdb1 00000000fbc0d721
000000002b76a718 0000000089d5af23 00000000b54c563b
000000000991946d 000000006bd1f826 0000000075638c93
0000000051071545 000000009202b09c 00000000e309c5e1
000000007d05121c 0000000034b6685d 00000000b1bb7a79
00000000aad9e93d 000000004cad66c5 00000000f7875002
00000000f82c6ad8 0000000033a67403 000000012bd2dedb
0000000036cdf42f 0000000043e1346d 000000007aaf289c
0000000092d2408e 00000000cdfa76af 0000000160ccb73d
00000000f53ba020 0000000094047909 0000000189401929
000000009784713d 0000000045fb3e8a 00000000dd7fafc7
0000000087f3c9a4 000000006d56cfd5 00000000f54a9979
00000000d2e08e57 000000004cc6d67e 000000011fa764d5
000000005037e669 000000006a107fb7 00000000ba486620
0000000083ef3ce9 000000008c2d0e27 00000001101c4b10
00000000e182701b 000000007fcbcf31 00000001614e3f4c
00000000f0278488 00000000e8266484 00000001d84de90c
00000000335dab46 0000000076658707 00000000a9c3324d
000000003d8925a9 00000000c3f9c78c 000000010182ed35
00000000d8186112 000000006906d118 00000001411f322a
00000000e94053af 00000000a2491260 000000018b89660f
00000000d8914adf 00000000291c0da1 0000000101ad5880
000000003c73013b 000000003d0d3ffd 0000000079804138
000000002663ed11 0000000007179ef3 000000002d7b8c04
000000004f7f963e 00000000fdc56285 000000014d44f8c3
00000000e7d90c1b 0000000033b5a667 000000011b8eb282
0000000045d07382 000000000775d778 000000004d464afa
000000008cfb137c 00000000b8f40e5e 0000000145ef21da
00000000c840789b 00000000e581620f 00000001adc1daaa
00000000f480ada5 00000000e592ee7c 00000001da139c21
00000000e2be80e1 00000000d7be7b4f 00000001ba7cfc30
000000003c6d3173 00000000867772d3 00000000c2e4a446
00000000171a8b65 00000000998de3d8 00000000b0a86f3d
00000000503ba8c3 00000000bcbb859a 000000010cf72e5d
00000000be741860 00000000ef7cef26 00000001adf10786
0000000037cf65ca 000000001b5829c9 0000000053278f93
000000004648bbe8 00000000688b4cfb 00000000aed408e3
000000000e512083 0000000088917cf5 0000000096e29d78
000000001ceb08fe 000000008bb5f242 00000000a8a0fb40
000000002518ec09 000000004ee45227 0000000073fd3e30
00000000abede2b6 00000000627b0edd 000000010e68f193
00000000b35b9f78 00000000af6c6f61 0000000162c80ed9
0000000071414f58 00000000f5f3943a 000000016734e392
00000000eafd3e7b 000000004d07018b 0000000138044006
00000000c1b4fd44 000000004c23e844 000000010dd8e588
00000000a4f954fc 00000000ca10b499 000000016f0a0995
000000007ddf8484 00000000bca83a82 000000013a87bf06
0000000010fd7164 0000000053a71719 0000000064a4887d
00000000b1f94a09 00000000c310d2a2 00000001750a1cab
00000000a41f0d38 0000000000c99370 00000000a4e8a0a8
000000004e385d03 0000000093683dd6 00000000e1a09ad9
000000001c5f3cba 00000000f07db671 000000010cdcf32b
000000007394d796 00000000222db2cf 0000000095c28a65
000000004823debe 00000000159b2b6b 000000005dbf0a29
000000005e1b015f 0000000092051da0 00000000f0201eff
0000000076617a3b 00000000da119684 00000001507310bf
000000000cbe938d 000000009e35836f 00000000aaf416fc
0000000099b3568d 00000000263553ba 00000000bfe8aa47
00000000f541a44e 000000009136d4ad 00000001867878fb
00000000869d4cb7 00000000eda413c6 000000017441607d
000000007e808d05 00000000340155bd 00000000b281e2c2
000000004425dea7 00000000bf16e3e9 00000001033cc290
0000000061cf91fb 00000000d2f77d5d 0000000134c70f58
00000000307a1acb 000000002e2cb850 000000005ea6d31b
00000000cadee3ec 00000000075dacd4 00000000d23c90c0
00000000f9e38905 000000003f91c419 0000000139754d1e
00000000a5b13afd 0000000015f2f85a 00000000bba43357
000000007808a004 00000000df16eb70 00000001571f8b74
0000000098e1d54c 0000000012b3c5eb 00000000ab959b37
000000008e978ce1 000000000d574085 000000009beecd66
00000000ee5a4007 00000000cf5285f7 00000001bdacc5fe
00000000015f566c 00000000618521ab 0000000062e47817
00000000fa3f012e 00000000abd7d3f1 00000001a616d51f
000000002deb5687 0000000077d468ea 00000000a5bfbf71
0000000016f32b93 000000006ed47a6d 0000000085c7a600
0000000042a9f7e5 0000000050326fe6 0000000092dc67cb
00000000fa801062 000000006e1a1e1b 00000001689a2e7d
00000000ed3d5159 000000008458526b 000000017195a3c4
000000002a3c6137 00000000f33685da 000000011d72e711
0000000070a32883 00000000305d0ef7 00000000a100377a
000000000df81d2b 000000002ee25989 000000003cda76b4
000000007862246c 000000007796048f 00000000eff828fb
000000007eb27900 0000000071076f2e 00000000efb9e82e
000000008f942977 00000000752fbd7e 0000000104c3e6f5
0000000025e6d919 00000000597faaf0 000000007f668409
0000000048bbdb12 00000000d5bf85f3 000000011e7b6105
00000000d294100f 000000002e39c29a 0000000100cdd2a9
00000000eba0330c 000000005422ea97 000000013fc31da3
000000001f3acc68 0000000052d36897 00000000720e34ff
00000000076451d3 000000007ad7c891 00000000823c1a64
00000000a87319fe 0000000073fe7e1d 000000011c71981b
00000000211b20eb 00000000dcffd7b6 00000000fe1af8a1
00000000486fac8f 00000000cc535c3e 0000000114c308cd
00000000be69ad39 000000009a2fc701 000000015899743a
0000000017b16c43 0000000041526bff 000000005903d842
00000000661f7117 00000000354e15ec 000000009b6d8703
0000000067037089 0000000027755e9d 000000008e78cf26
000000004c6d8ddd 00000000cd14eacb 00000001198278a8
00000000ebf484d0 000000009a7fde23 00000001867462f3
00000000332ac35a 000000006359d5ce 0000000096849928
0000000099afee64 000000002fb50401 00000000c964f265
00000000a174a785 0000000017cb67b8 00000000b9400f3d
00000000836a5887 00000000f9285706 000000017c92af8d
00000000ad2b2c82 00000000b6b0d0b9 0000000163dbfd3b
00000000ee403b9f 00000000157f108b 0000000103bf4c2a
0000000077dd362b 00000000cd320878 00000001450f3ea3
000000004ce6929f 00000000fbf3a106 0000000148da33a5
000000006d7fd4e2 00000000918b8e18 00000000ff0b62fa
000000008d0df6f6 00000000ead44e11 0000000177e24507
00000000836f224b 0000000082ba0fed 0000000106293238
0000000069bba3c4 00000000d0154898 0000000139d0ec5c
000000005aff4594 0000000095e7c6e4 00000000f0e70c78
00000000042a2f64 00000000767f3c15 000000007aa96b79
00000000c942e6e8 00000000d7c8f02c 00000001a10bd714
000000000b961346 00000000b4522738 00000000bfe83a7e
00000000b95e44e3 00000000cece36ae 00000001882c7b91
00000000cf5c8dd3 00000000360893b2 0000000105652185
00000000ac648459 0000000004961795 00000000b0fa9bee
00000000651a6277 000000000367ee2c 00000000688250a3
00000000a7e29299 00000000b9d5546c 0000000161b7e705
000000009de2fd3f 00000000acd380ef 000000014ab67e2e
00000000cdfcef75 00000000166f419a 00000000e46c310f
000000002296d3f6 0000000030d867cd 00000000536f3bc3
00000000d0e34b2b 0000000006dd5e19 00000000d7c0a944
000000003de54ee2 0000000089e08b89 00000000c7c5da6b
00000000160a3a13 00000000c50c71f4 00000000db16ac07
0000000025ee2f0f 000000006c0046f0 0000000091ee75ff
000000001dd03ecd 00000000e704b115 0000000104d4efe2
000000007c2c0791 000000003e1cfa14 00000000ba4901a5
000000006448a3d5 0000000055773297 00000000b9bfd66c
00000000ffc03136 000000000979f5d3 00000001093a2709
00000000665173fa 00000000de1d4653 00000001446eba4d
0000000004de78f8 00000000938f2b90 00000000986da488
000000008da22a39 00000000a5f701fe 0000000133992c37
00000000e39eb7c2 000000001defd401 00000001018e8bc3
00000000a56c0a56 000000006facc50d 000000011518cf63
00000000294d25fc 00000000b9e8d781 00000000e335fd7d
0000000078202426 00000000702805af 00000000e84829d5
0000000081f46dfd 00000000af5a7636 00000001314ee433
0000000077ed78d9 00000000e217a6df 000000015a051fb8
00000000350b9f51 000000007b9ea9eb 00000000b0aa493c
000000002c5cce54 000000007dffe27d 00000000aa5cb0d1
00000000cb21aa80 000000007e64c44f 0000000149866ecf
000000003c1689c2 000000008e8c71d8 00000000caa2fb9a
00000000ffcf956e 0000000042c45041 000000014293e5af
00000000ad4b24ec 0000000080e3fe4f 000000012e2f233b
00000000ce8b76a2 000000005675c8f3 0000000125013f95
000000003a085f6a 000000008fde042a 00000000c9e66394
000000007c826fbe 00000000fe60afde 000000017ae31f9c
00000000c8ee46bf 00000000c4f5b03e 000000018de3f6fd
000000008e990457 00000000e57513a5 00000001740e17fc
00000000f23e9a06 00000000cc8a6796 00000001bec9019c
00000000c179c596 00000000f9834d4b 00000001bafd12e1
000000008ffe38c9 0000000081dec9db 0000000111dd02a4
000000005c94563a 00000000ba751921 0000000117096f5b
00000000b54a31ba 00000000ded89c47 000000019422ce01
000000005d1ddcb7 00000000d1b48562 000000012ed26219
0000000033af15be 00000000f83a1bce 000000012be9318c
0000000001afb939 000000007942000a 000000007af1b943
000000002bd7d038 00000000441999b6 000000006ff169ee
000000006a3e0103 000000003ed5e52e 00000000a913e631
0000000087972916 00000000c986f893 00000001511e21a9
000000006dc75587 00000000eb035cda 0000000158cab261
00000000e5e79add 00000000aea491fc 00000001948c2cd9
00000000f198f62e 00000000714cd65e 0000000162e5cc8c
00000000c528ac36 0000000011d012a7 00000000d6f8bedd
00000000569b111f 00000000c5ba36af 000000011c5547ce
000000006f1f5c6a 0000000093162f53 0000000102358bbd
00000000f9005224 000000006b579789 000000016457e9ad
00000000dfa0bc17 00000000581ab26c 0000000137bb6e83
00000000d3b68150 0000000067687c42 000000013b1efd92
00000000a4d546e1 00000000a614f06a 000000014aea374b
00000000c680a2e5 00000000e1878e93 00000001a8083178
0000000015936f42 0000000089953dd1 000000009f28ad13
00000000e13f8740 000000008a713a73 000000016bb0c1b3
0000000036b74e27 00000000a2bc491e 00000000d9739745
0000000005fef7bc 000000004239850b 0000000048387cc7
000000008159ace5 00000000bb63721d 000000013cbd1f02
00000000d7720330 0000000081eb7abb 00000001595d7deb
000000001fb235c4 00000000f0fbdb65 0000000110ae1129
0000000072e06bb4 000000000155aa51 0000000074361605
000000003bdccce0 000000004c987a1b 00000000887546fb
00000000bccd9b8c 000000001af026df 00000000d7bdc26b
00000000c74f054f 00000000744da236 000000013b9ca785
00000000697c4d7d 00000000179d9ae3 000000008119e860
00000000214bd473 0000000036fc1c46 000000005847f0b9
0000000013fc927f 00000000c7610e83 00000000db5da102
00000000df3c5c8a 000000009594eea8 0000000174d14b32
00000000a2ef1e21 00000000ff1b654d 00000001a20a836e
00000000f2a45575 0000000029b01062 000000011c5465d7
00000000817b2f21 00000000752caa97 00000000f6a7d9b8
000000008775cabf 00000000b1c8d50a 00000001393e9fc9
000000007497375c 000000008f1c5f8c 0000000103b396e8
00000000da317fd7 000000001c3efda4 00000000f6707d7b
000000004a229ba5 0000000085d4bf0f 00000000cff75ab4
000000001e245a97 000000005fdc9844 000000007e00f2db
000000004b425bba 00000000249316b4 000000006fd5726e
000000006bf843df 0000000048924bd6 00000000b48a8fb5
00000000bd5a6112 000000000088b13a 00000000bde3124c
000000008c2b678e 000000000b704f97 00000000979bb725
0000000060971a15 00000000a2ef0f53 0000000103862968
00000000c2fd6177 00000000aacefa98 000000016dcc5c0f
00000000ba554e35 000000009fa38f4b 0000000159f8dd80
000000006321d753 00000000e6766b0a 000000014998425d
00000000a5292f56 0000000015cc861a 00000000baf5b570
00000000c1f31143 000000008591a818 000000014784b95b
00000000c0249b51 0000000004c72b2a 00000000c4ebc67b
000000008827f0b5 00000000f65e52fd 000000017e8643b2
0000000034afa2e1 00000000945d91a5 00000000c90d3486
000000005207c6cc 0000000096c1b183 00000000e8c9784f
00000000ef10b6cc 0000000057076494 0000000146181b60
000000002e35c5c8 00000000872491ca 00000000b55a5792
0000000061cb78c3 00000000174d6b87 000000007918e44a
00000000fad34352 000000008ab20bf4 0000000185854f46
00000000490ccf97 000000002ec36411 0000000077d033a8
00000000c4af9dc9 00000000277b71ea 00000000ec2b0fb3
00000000f3c1114d 00000000adb94a81 00000001a17a5bce
00000000f60c2dd3 000000002e740569 000000012480333c
00000000b69adeac 000000004c4b52aa 0000000102e63156
0000000019474d1a 0000000024784b7d 000000003dbf9897
00000000e49c5edd 000000004207fb51 0000000126a45a2e
00000000e645bb00 000000000d47e26d 00000000f38d9d6d
000000003c8aae87 000000008121c051 00000000bdac6ed8
00000000f309106e 0000000044f00717 0000000137f91785
00000000517e7f4a 000000008d9957fa 00000000df17d744
0000000010c1de9c 000000000766699f 000000001828483b
00000000a22fc331 0000000004c47757 00000000a6f43a88
0000000019fc8579 0000000020257194 000000003a21f70d
0000000091788bdd 00000000722be4aa 0000000103a47087
00000000801c5617 0000000024722a76 00000000a48e808d
00000000f3de6bc2 000000008e1e7525 0000000181fce0e7
000000000ab2e2ca 00000000d0096b2a 00000000dabc4df4
000000009ee827fa 000000002ad98682 00000000c9c1ae7c
00000000ebfbc97a 00000000ae1455f4 000000019a101f6e
00000000ffce50b3 000000004804044c 0000000147d254ff
0000000011e74656 0000000016f791ac 0000000028ded802
00000000b2cc4372 00000000d49b862d 000000018767c99f
00000000ffb2bfe1 00000000e0d6e969 00000001e089a94a
00000000cd539417 00000000f2064a1c 00000001bf59de33
00000000a29a7e5f 00000000b52f5f46 0000000157c9dda5
0000000045e4307a 000000005256e276 00000000983b12f0
0000000035eb728f 000000005415c636 000000008a0138c5
00000000ec191606 000000009bd972ca 0000000187f288d0
000000002c6cdb5a 00000000a6b96653 00000000d32641ad
0000000089e4ec28 000000001f982a0d 00000000a97d1635
0000000099ef827f 0000000063021daa 00000000fcf1a029
00000000fbda05ae 000000001ff0864c 000000011bca8bfa
000000003167d947 000000000265a223 0000000033cd7b6a
00000000be3eb6f7 00000000c227e0f2 00000001806697e9
